Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,annotation
83,3069,3069_MSA.fa.ufboot.ale.uml_rec,0,0.73,0,0.08,0.95,>opitutales_genome3|117750 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06364 hypothetical protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Ereboglobus; Ereboglobus)
83,3092,3092_MSA.fa.ufboot.ale.uml_rec,0,0.7,0.03,0.01,0.95,>opitutales_genome3|115699 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01552 sigma-70 family RNA polymerase sigma factor (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Verruco-01; CK1056; CK1056)
83,3071,3071_MSA.fa.ufboot.ale.uml_rec,0,0.58,0.06,0.02,0.95,>opitutales_genome3|116837 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04320 TPA
83,3170,3170_MSA.fa.ufboot.ale.uml_rec,0,0.58,0.01,0,0.95,>opitutales_genome3|115843 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01931 class I SAM-dependent methyltransferase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; SXTU01; SXTU01; SXTU01)
83,1731,1731_MSA.fa.ufboot.ale.uml_rec,0,0.57,0.01,0.08,0.95,>opitutales_genome3|117125 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05015 methionine sulfoxide reductase (Bacteria; Planctomycetota; Phycisphaerae; Sedimentisphaerales; SG8-4; SG8-4; SG8-4)
83,1317,1317_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0.03,0.95,>opitutales_genome3|115633 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.01330 ketoacyl-ACP synthase III (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; Roseimicrobium; Roseimicrobium)
83,1789,1789_MSA.fa.ufboot.ale.uml_rec,0,0.37,0,0.03,0.95,>opitutales_genome3|115363 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00524 single-stranded DNA-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; M30B9; M30B9)
83,2261,2261_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0,0.95,>opitutales_genome3|116153 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02590 carbamoyl-phosphate synthase large subunit (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; J108; J108)
83,2357,2357_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0.01,0.95,>opitutales_genome3|115876 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01992 hypothetical protein D6781_01790 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; J108; J108)
83,2405,2405_MSA.fa.ufboot.ale.uml_rec,0,0.45,0,0,0.95,>opitutales_genome3|117855 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06537 50S ribosomal protein L5 [Translation
83,2445,2445_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,0.95,#N/A
83,2682,2682_MSA.fa.ufboot.ale.uml_rec,0,0.24,0,0.03,0.95,>opitutales_genome3|116773 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04184 HAD family hydrolase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,2847,2847_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.05,0.95,>opitutales_genome3|115618 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01306 xylulokinase (Bacteria; Chloroflexota; Anaerolineae; B4-G1; B4-G1; JAFGED01; JAFGED01)
83,2984,2984_MSA.fa.ufboot.ale.uml_rec,0,0.28,0,0,0.95,>opitutales_genome3|117875 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06560 hypothetical protein DRP71_06715 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; B12-G4; B12-G4)
83,304,304_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.86,0.95,>opitutales_genome3|116408 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03278 hypothetical protein CMP28_13710 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae; Roseibacillus_B; Roseibacillus_B)
83,3263,3263_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,0.95,>opitutales_genome3|116510 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03508 PDZ domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; UBA2995; UBA2995; UBA2995)
83,4251,4251_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.95,>opitutales_genome3|117364 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05534 DUF4126 family protein (Bacteria; Planctomycetota; Phycisphaerae; Phycisphaerales; Zrk34; RI-212; RI-212)
83,4371,4371_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.69,0.95,>opitutales_genome3|115259 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00206 TPA
83,6267,6267_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0.67,0.95,>opitutales_genome3|116792 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04229 hypothetical protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Rariglobus; Rariglobus)
83,6936,6936_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0.58,0.95,>opitutales_genome3|115983 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02254 DoxX family protein (Bacteria; Bacteroidota; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Pedobacter; Pedobacter)
83,2537,2537_MSA.fa.ufboot.ale.uml_rec,0,0.55,0,0,0.95,>opitutales_genome3|115890 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02016 ATP synthase F0 subunit B [Respiration
83,3674,3674_MSA.fa.ufboot.ale.uml_rec,0,0.51,0,0.04,0.95,>opitutales_genome3|116794 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04231 TPA
83,3028,3028_MSA.fa.ufboot.ale.uml_rec,0.03,0.79,0,0,0.94,>opitutales_genome3|117609 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06013 1-(5-phosphoribosyl)-5- (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; UBA2377; UBA2377)
83,4513,4513_MSA.fa.ufboot.ale.uml_rec,0.02,0.48,0.02,0.16,0.94,>opitutales_genome3|116687 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03895 prepilin-type N-terminal cleavage/methylation domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Rariglobus; Rariglobus)
83,4053,4053_MSA.fa.ufboot.ale.uml_rec,0.02,0.55,0.01,0.02,0.94,>opitutales_genome3|116182 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02681 histidinol-phosphatase (Bacteria; Hydrogenedentota; Hydrogenedentia; Hydrogenedentiales; JACPGD01; JACPGD01; JACPGD01)
83,2111,2111_MSA.fa.ufboot.ale.uml_rec,0.01,0.46,0.02,0,0.94,>opitutales_genome3|116346 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03127 glutamyl-tRNA reductase [Metabolism
83,2959,2959_MSA.fa.ufboot.ale.uml_rec,0.01,0.15,0.01,0.01,0.94,>opitutales_genome3|117576 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05967 ApaG domain (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Didemnitutus; Didemnitutus)
83,1787,1787_MSA.fa.ufboot.ale.uml_rec,0.01,0.69,0.09,0,0.94,>opitutales_genome3|116503 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03493 phosphopyruvate hydratase [Metabolism
83,1842,1842_MSA.fa.ufboot.ale.uml_rec,0.01,0.55,0.02,0.17,0.94,>opitutales_genome3|116791 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04226 TIGR01777 family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,2467,2467_MSA.fa.ufboot.ale.uml_rec,0,0.96,0.02,0,0.94,>opitutales_genome3|115854 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01955 NAD(P)H-dependent oxidoreductase subunit E [Respiration
83,2245,2245_MSA.fa.ufboot.ale.uml_rec,0,0.94,0.01,0,0.94,>opitutales_genome3|117821 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06481 3'-5' exonuclease (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,1712,1712_MSA.fa.ufboot.ale.uml_rec,0,0.94,0,0,0.94,>opitutales_genome3|117455 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05709 cytochrome-c oxidase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,1802,1802_MSA.fa.ufboot.ale.uml_rec,0,0.94,0,0,0.94,>opitutales_genome3|117934 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06647 thioredoxin (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; M30B9; M30B9)
83,1555,1555_MSA.fa.ufboot.ale.uml_rec,0,0.44,0.05,0.05,0.94,>opitutales_genome3|116379 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03203 NADH-quinone oxidoreductase subunit A [Respiration
83,1574,1574_MSA.fa.ufboot.ale.uml_rec,0,0.93,0,0,0.94,>opitutales_genome3|116427 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03330 NirA family protein [Nitrogen Cycle
83,1899,1899_MSA.fa.ufboot.ale.uml_rec,0,0.93,0,0,0.94,>opitutales_genome3|117301 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05447 4-hydroxy-tetrahydrodipicolinate synthase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; CAJCBL01; CAJCBL01)
83,2226,2226_MSA.fa.ufboot.ale.uml_rec,0,0.93,0,0,0.94,>opitutales_genome3|115878 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01998 guanylate kinase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Pelagicoccus; Pelagicoccus)
83,3043,3043_MSA.fa.ufboot.ale.uml_rec,0,0.93,0,0,0.94,>opitutales_genome3|116830 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04306 single-stranded DNA-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; AV69; AV69)
83,3001,3001_MSA.fa.ufboot.ale.uml_rec,0,0.92,0,0,0.94,>opitutales_genome3|116703 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03978 hypothetical protein EA425_03075 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,2227,2227_MSA.fa.ufboot.ale.uml_rec,0,0.87,0.01,0,0.94,>opitutales_genome3|116710 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03988 septum formation inhibitor Maf (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Ereboglobus; Ereboglobus)
83,2066,2066_MSA.fa.ufboot.ale.uml_rec,0,0.86,0.01,0.01,0.94,>opitutales_genome3|117618 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06024 M20/M25/M40 family metallo-hydrolase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; CAJCBL01; CAJCBL01)
83,2605,2605_MSA.fa.ufboot.ale.uml_rec,0,0.84,0.08,0,0.94,>opitutales_genome3|115989 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02267 TPA
83,2247,2247_MSA.fa.ufboot.ale.uml_rec,0,0.83,0.02,0,0.94,>opitutales_genome3|116854 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04347 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
83,2188,2188_MSA.fa.ufboot.ale.uml_rec,0,0.81,0.01,0.01,0.94,>opitutales_genome3|117879 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06564 hypothetical protein G0Q06_12335 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Verruco-01; CK1056; CK1056)
83,2228,2228_MSA.fa.ufboot.ale.uml_rec,0,0.81,0,0.05,0.94,>opitutales_genome3|117397 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05596 dTMP kinase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; CG1-02-43-26; CG1-02-43-26; CG1-02-43-26)
83,2017,2017_MSA.fa.ufboot.ale.uml_rec,0,0.78,0,0.01,0.94,>opitutales_genome3|116705 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03980 murein biosynthesis integral membrane protein MurJ (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; NORP342; NORP342)
83,1661,1661_MSA.fa.ufboot.ale.uml_rec,0,0.76,0.03,0,0.94,>opitutales_genome3|117119 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04997 twin-arginine translocase TatA/TatE family subunit (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; UBA2995; UBA2995; UBA2995)
83,3199,3199_MSA.fa.ufboot.ale.uml_rec,0,0.24,0.01,0.37,0.94,>opitutales_genome3|115864 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01977 50S ribosomal protein L34 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; JABJCN01; JABJCN01; JABJCN01)
83,843,843_MSA.fa.ufboot.ale.uml_rec,0,0.24,0.01,0,0.94,#N/A
83,2392,2392_MSA.fa.ufboot.ale.uml_rec,0,0.71,0,0.02,0.94,>opitutales_genome3|117801 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.06454 D-alanine--D-alanine ligase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; EW11; EW11)
83,3965,3965_MSA.fa.ufboot.ale.uml_rec,0,0.69,0.03,0.02,0.94,>opitutales_genome3|115233 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00143 DUF4281 domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,1747,1747_MSA.fa.ufboot.ale.uml_rec,0,0.69,0.02,0.14,0.94,>opitutales_genome3|116119 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02520 3-methyl-2-oxobutanoate hydroxymethyltransferase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; WN38; WN38)
83,5017,5017_MSA.fa.ufboot.ale.uml_rec,0,0.65,0,0.08,0.94,>opitutales_genome3|116163 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02612 TPA
83,3842,3842_MSA.fa.ufboot.ale.uml_rec,0,0.63,0.01,0.04,0.94,>opitutales_genome3|116669 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03864 RimK family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; J108; J108)
83,4167,4167_MSA.fa.ufboot.ale.uml_rec,0,0.63,0,0.3,0.94,>opitutales_genome3|117223 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05261 YihY/virulence factor BrkB family protein (Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21; JACCXG01; JACCXG01)
83,1305,1305_MSA.fa.ufboot.ale.uml_rec,0,0.6,0,0.12,0.94,>opitutales_genome3|115521 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01002 bifunctional UDP-3-O- [Metabolism
83,5295,5295_MSA.fa.ufboot.ale.uml_rec,0,0.57,0,0.24,0.94,>opitutales_genome3|115713 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01579 acyl carrier protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; DSM-45221; UBA7441; UBA7441)
83,1213,1213_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0.39,0.94,>opitutales_genome3|115525 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01009 AMP-binding protein (Bacteria; Desulfobacterota_I; Desulfovibrionia; Desulfovibrionales; Desulfonatronaceae; Desulfonatronum; Desulfonatronum)
83,1215,1215_MSA.fa.ufboot.ale.uml_rec,0,0.44,0,0.5,0.94,>opitutales_genome3|115901 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02046 long-chain fatty acid--CoA ligase (Bacteria; Bacteroidota; Rhodothermia; Balneolales; Balneolaceae; UBA2664; UBA2664)
83,2064,2064_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.01,0.94,>opitutales_genome3|117492 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05758 Nif3-like dinuclear metal center hexameric protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Puniceicoccaceae; Puniceicoccus; Puniceicoccus)
83,2459,2459_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,0.94,>opitutales_genome3|117034 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04741 prephenate dehydrogenase/arogenate dehydrogenase family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,2502,2502_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0.08,0.94,>opitutales_genome3|115988 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02266 uroporphyrinogen decarboxylase [Metabolism
83,2674,2674_MSA.fa.ufboot.ale.uml_rec,0,0.28,0,0.02,0.94,>opitutales_genome3|115810 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01850 dNTP triphosphohydrolase (Bacteria; Bacteroidota; UBA10030; UBA10030; UBA10030; UBA6688; UBA6688)
83,2992,2992_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0.03,0.94,>opitutales_genome3|117474 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05731 histone deacetylase (Bacteria; Planctomycetota; J132; SRT547; SRT547; SRT547; SRT547)
83,5018,5018_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0.58,0.94,>opitutales_genome3|116166 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.02618 type I glutamate--ammonia ligase (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,5572,5572_MSA.fa.ufboot.ale.uml_rec,0,0.38,0,0.2,0.94,>opitutales_genome3|116819 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04281 TolC family protein [Transport
83,6951,6951_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0.53,0.94,>opitutales_genome3|116851 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04342 hypothetical protein (Bacteria; Proteobacteria; Gammaproteobacteria; Ectothiorhodospirales; Thioalkalivibrionaceae; Thioalkalivibrio_B; Thioalkalivibrio_B)
83,3590,3590_MSA.fa.ufboot.ale.uml_rec,0,0.54,0.01,0.34,0.94,>opitutales_genome3|116305 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03036 hypothetical protein DMF47_09815 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; AV133; AV133)
83,5304,5304_MSA.fa.ufboot.ale.uml_rec,0,0.54,0,0.26,0.94,>opitutales_genome3|115751 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01694 M28 family peptidase (Bacteria; Desulfobacterota; BSN033; WVXP01; WVXP01; WVXP01; WVXP01)
83,100,100_MSA.fa.ufboot.ale.uml_rec,0.08,0.14,0.01,0.58,0.93,>opitutales_genome3|117147 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.05072 hypothetical protein CMO80_03905
83,1745,1745_MSA.fa.ufboot.ale.uml_rec,0.05,0.84,0.01,0,0.93,>opitutales_genome3|115180 [Paralogue] opitutales_genome3|opitutales_genome3.c0000.00051 phosphoenolpyruvate--protein phosphotransferase
83,3673,3673_MSA.fa.ufboot.ale.uml_rec,0.01,0.45,0.01,0.41,0.93,>opitutales_genome3|115375 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00564 hypothetical protein HY286_05665 (Bacteria; Planctomycetota; UBA1135; UBA1135; JACQFD01; JACQFD01; JACQFD01)
83,1598,1598_MSA.fa.ufboot.ale.uml_rec,0,0.95,0.05,0,0.93,>opitutales_genome3|116644 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03814 RidA family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera; Lacunisphaera)
83,3281,3281_MSA.fa.ufboot.ale.uml_rec,0,0.93,0.01,0,0.93,>opitutales_genome3|117440 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05685 DUF4202 domain-containing protein (Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Halomonadaceae; Halomonas_C; Halomonas_C)
83,1551,1551_MSA.fa.ufboot.ale.uml_rec,0,0.93,0,0,0.93,>opitutales_genome3|115687 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01531 phosphate starvation-inducible protein PhoH (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; EW11; EW11)
83,2038,2038_MSA.fa.ufboot.ale.uml_rec,0,0.92,0.02,0,0.93,>opitutales_genome3|116860 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04361 dihydrolipoamide succinyltransferase [Metabolism
83,1205,1205_MSA.fa.ufboot.ale.uml_rec,0,0.9,0,0.03,0.93,>opitutales_genome3|115442 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00724 BMC domain-containing protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; JABWAM01; JABWAM01; JABWAM01; JABWAM01)
83,1902,1902_MSA.fa.ufboot.ale.uml_rec,0,0.89,0.01,0,0.93,>opitutales_genome3|116984 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04612 50S ribosomal protein L35 [Translation
83,3137,3137_MSA.fa.ufboot.ale.uml_rec,0,0.84,0.04,0,0.93,>opitutales_genome3|115329 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00466 RNA-binding protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; Chthoniobacteraceae; Chthoniobacter; Chthoniobacter)
83,3542,3542_MSA.fa.ufboot.ale.uml_rec,0,0.78,0.08,0,0.93,>opitutales_genome3|115811 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.01853 TPA
83,2543,2543_MSA.fa.ufboot.ale.uml_rec,0,0.78,0.01,0.01,0.93,>opitutales_genome3|117337 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05495 acetyl-CoA carboxylase carboxyltransferase subunit alpha (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; J108; J108)
83,1807,1807_MSA.fa.ufboot.ale.uml_rec,0,0.77,0,0,0.93,>opitutales_genome3|117442 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.05687 adenosine deaminase family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; REEB01; REEB01)
83,3129,3129_MSA.fa.ufboot.ale.uml_rec,0,0.74,0.01,0,0.93,>opitutales_genome3|115220 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00115 tetratricopeptide repeat protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; JACQFT01; JACQFT01)
83,2244,2244_MSA.fa.ufboot.ale.uml_rec,0,0.72,0,0.01,0.93,>opitutales_genome3|115326 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00460 ribonuclease E/G (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; EW11; EW11)
83,2689,2689_MSA.fa.ufboot.ale.uml_rec,0,0.71,0.05,0.01,0.93,>opitutales_genome3|116512 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03510 YjbQ family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; ER46; ER46)
83,2813,2813_MSA.fa.ufboot.ale.uml_rec,0,0.71,0.01,0.01,0.93,>opitutales_genome3|116551 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.03583 hypothetical protein DME24_12705 (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; AV2; AV2; AV2)
83,4265,4265_MSA.fa.ufboot.ale.uml_rec,0,0.7,0,0.23,0.93,>opitutales_genome3|116816 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.04278 efflux RND transporter periplasmic adaptor subunit [Transport
83,3003,3003_MSA.fa.ufboot.ale.uml_rec,0,0.69,0,0.06,0.93,>opitutales_genome3|115434 [Orthologue] opitutales_genome3|opitutales_genome3.c0000.00716 class II aldolase/adducin family protein (Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; SIBE01; SIBE01; SIBE01)
