GeneFamily,OddsRatio_Fisher,PValue_Fisher,OddsRatio_Poisson,PValue_Poisson,cluster_id,type,annotation,length,selective pressure (low = purifying),codon bias,representation,count,% id
pmsf_4696_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,4.594931451682851,0.0003678899953654201,4696,CDS,NAD(P)-binding protein,344,2.0,5.0,7,7,72.9
pmsf_4697_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3544405773384303,0.0017105062125845367,4697,CDS,hypothetical protein EHM17_15925,229,2.0,1.0,7,7,80.1
pmsf_4705_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4146854908276016,0.0013911449865071873,4705,CDS,hypothetical protein JJT75_01305,176,2.0,6.0,7,7,74.8
pmsf_4707_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9561628003624256,0.006365062012789802,4707,CDS,,183,8.0,1.0,6,6,72.4
pmsf_4708_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,1.9246682379205435,0.03290247889758479,4708,CDS,,34,,,3,6,100.0
pmsf_4711_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,1.5466717052504204,0.037780707897408186,4711,CDS,,35,,,3,9,100.0
pmsf_4713_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,3.3002723598080763,0.0002786598660139652,4713,CDS,sodium:proton antiporter,534,0.0,1.0,7,8,57.6
pmsf_474_MSA_trimmed.ufboot.ale.uml_rec,4.444444444444445,0.0066743294830548154,2.126009402633378,0.01023230275832153,474,CDS,hypothetical protein DB347_23550,238,4.0,2.0,9,9,50.8
pmsf_4750_MSA_trimmed.ufboot.ale.uml_rec,4.8088235294117645,0.0031187154362700303,2.227004799851841,0.005531009040149885,4750,CDS,TIM barrel protein,315,8.0,0.0,11,11,57.9
pmsf_4771_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,3.4869024870813377,0.013297204628489193,4771,CDS,MAG: Gfo/Idh/MocA family oxidoreductase,396,0.0,0.0,7,7,52.3
pmsf_482_MSA_trimmed.ufboot.ale.uml_rec,3.6324324324324326,0.005962161208088466,2.848715804653233,0.010437501377080223,482,CDS,2-dehydropantoate 2-reductase,310,,5.0,24,24,52.0
pmsf_4868_MSA_trimmed.ufboot.ale.uml_rec,3.2196969696969697,0.01137103830882567,2.4797457822694526,0.0252901918135599,4868,CDS,adenosine kinase,332,4.0,6.0,24,24,60.6
pmsf_4911_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.100867385508872,0.002444986816197499,4911,CDS,MAG: PDZ domain-containing protein,732,1.0,0.0,6,6,79.3
pmsf_4922_MSA_trimmed.ufboot.ale.uml_rec,2.7595238095238095,0.03213918514168101,1.8723152547768085,0.015932357553660216,4922,CDS,ABC transporter ATP-binding protein,588,8.0,7.0,39,48,52.8
pmsf_4966_MSA_trimmed.ufboot.ale.uml_rec,3.6923076923076925,0.013875787274877451,2.648986291574002,0.021497532125968846,4966,CDS,MAG: cyclopropane fatty acyl phospholipid synthase,373,3.0,4.0,11,11,52.8
pmsf_4977_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.8034053541937616,0.0008133007952992679,4977,CDS,UvrD-helicase domain-containing protein,1066,2.0,3.0,7,7,74.8
pmsf_4981_MSA_trimmed.ufboot.ale.uml_rec,5.318181818181818,0.03315397869685272,3.1677661985837267,0.03465617423412127,4981,CDS,hypothetical protein DRP71_17645,354,5.0,0.0,5,5,69.0
pmsf_4984_MSA_trimmed.ufboot.ale.uml_rec,5.318181818181818,0.03315397869685272,3.159090909077297,0.034326251864373124,4984,CDS,phage-shock protein,86,3.0,,5,5,74.6
pmsf_4999_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3442636303464703,0.0017748866988438142,4999,CDS,,31,,,7,7,86.5
pmsf_504_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.13625333244156,0.0023735208990185203,504,CDS,MAG: hypothetical protein LAT55_12225,220,7.0,1.0,6,6,72.1
pmsf_5059_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5059,CDS,hypothetical protein CL673_04555,296,8.0,8.0,4,4,83.8
pmsf_5066_MSA_trimmed.ufboot.ale.uml_rec,5.876470588235295,0.0012572665079345281,3.589664893399529,0.0019951869707468053,5066,CDS,peptidylprolyl isomerase,214,1.0,0.0,10,10,72.9
pmsf_506_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.373595751402669,0.0010592660465284138,506,CDS,outer membrane beta-barrel protein,192,5.0,5.0,7,10,66.8
pmsf_5070_MSA_trimmed.ufboot.ale.uml_rec,4.885714285714286,0.012504343078809191,3.0923076923032418,0.015295395341034954,5070,CDS,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",291,6.0,,6,6,72.1
pmsf_5074_MSA_trimmed.ufboot.ale.uml_rec,3.088235294117647,0.016549262247221513,2.4586409357384578,0.034096600285759275,5074,CDS,MAG: 3-methyl-2-oxobutanoate hydroxymethyltransferase,259,4.0,4.0,33,33,58.1
pmsf_5075_MSA_trimmed.ufboot.ale.uml_rec,7.238095238095238,0.0009463045131298936,3.904810129320001,0.0014176439876657488,5075,CDS,phosphatidylglycerophosphatase A,170,2.0,0.0,9,9,51.7
pmsf_5077_MSA_trimmed.ufboot.ale.uml_rec,4.933333333333334,0.004393460861951535,3.5466046446767727,0.007150521961474898,5077,CDS,HypC/HybG/HupF family hydrogenase formation chaperone,84,3.0,,7,7,56.8
pmsf_507_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4141083524527462,0.0013695504941642787,507,CDS,MAG: DUF2071 domain-containing protein,265,2.0,6.0,7,7,76.6
pmsf_509_MSA_trimmed.ufboot.ale.uml_rec,7.760869565217392,0.038857772679218125,2.0941787339159523,0.01730603150715412,509,CDS,DUF1559 domain-containing protein,251,,0.0,3,5,82.1
pmsf_5120_MSA_trimmed.ufboot.ale.uml_rec,5.523809523809524,0.016043548931271127,2.2665510263783455,0.007392818601624417,5120,CDS,GNAT family N-acetyltransferase,587,0.0,6.0,5,7,76.9
pmsf_5122_MSA_trimmed.ufboot.ale.uml_rec,3.877551020408163,0.03867309913769712,2.7325106175853606,0.048181232978620286,5122,CDS,mandelate racemase,394,8.0,8.0,8,8,57.6
pmsf_5123_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5123,CDS,cyclic nucleotide-binding domain-containing protein,372,3.0,0.0,4,4,60.5
pmsf_5124_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5124,CDS,YbhB/YbcL family Raf kinase inhibitor-like protein,147,0.0,5.0,4,4,75.8
pmsf_5125_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5125,CDS,acyl-CoA dehydrogenase family protein,397,1.0,0.0,4,4,72.9
pmsf_5127_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,5127,CDS,dephospho-CoA kinase,202,,8.0,4,4,50.0
pmsf_5128_MSA_trimmed.ufboot.ale.uml_rec,5.318181818181818,0.03315397869685272,3.149602935633587,0.03497994563133337,5128,CDS,aldo/keto reductase,336,1.0,7.0,6,6,67.4
pmsf_5141_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,1.6032584202910183,0.001067964177305938,5141,CDS,hypothetical protein D6692_06635,303,2.0,8.0,7,13,69.4
pmsf_5143_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3502864907540943,0.0017345330097568133,5143,CDS,,83,2.0,0.0,7,7,83.5
pmsf_5144_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5144,CDS,MAG: cupin domain-containing protein,155,1.0,6.0,4,4,90.0
pmsf_5148_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,4.581196581172712,0.0003412682080905345,5148,CDS,metal ABC transporter ATP-binding protein,285,0.0,1.0,7,7,81.5
pmsf_5149_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,1.61792619043729,0.00341411003256585,5149,CDS,MAG: DUF481 domain-containing protein,263,1.0,4.0,7,10,71.7
pmsf_5150_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,1.2620694454347197,0.01816408354955742,5150,CDS,prepilin-type N-terminal cleavage/methylation domain-containing protein,180,1.0,8.0,6,15,67.3
pmsf_5155_MSA_trimmed.ufboot.ale.uml_rec,3.7411764705882353,0.015419814429776288,2.26255493188202,0.013906747123235396,5155,CDS,1-acyl-sn-glycerol-3-phosphate acyltransferase,211,6.0,0.0,11,11,68.3
pmsf_5157_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5157,CDS,MAG: glycosyltransferase family 2 protein,226,2.0,8.0,4,4,88.2
pmsf_5159_MSA_trimmed.ufboot.ale.uml_rec,5.75,0.007683782752171937,3.4795873949220604,0.00877352826476514,5159,CDS,"MAG: UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [Cell Envelope, Peptidoglycan|UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase MurE]",499,3.0,4.0,7,7,76.9
pmsf_5218_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,5218,CDS,hypothetical protein GF357_01595,149,2.0,7.0,4,4,88.0
pmsf_5219_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.123263896744097,0.0023832107973930958,5219,CDS,"protoporphyrinogen oxidase [Metabolism, Porphyrins|Protoporphyrinogen oxidase HemY|0.9]",455,1.0,3.0,6,6,81.3
pmsf_5226_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,4.586065753613139,0.00037945117025862154,5226,CDS,DUF1957 domain-containing protein,545,4.0,1.0,7,7,51.1
pmsf_5227_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.801747893302599,0.0008430109324356503,5227,CDS,hypothetical protein CL875_02245,534,0.0,0.0,7,7,72.7
pmsf_5228_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4166339504819403,0.0013854303984183827,5228,CDS,hypothetical protein DRP71_13975,348,2.0,3.0,7,7,62.7
pmsf_5230_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5230,CDS,hypothetical protein AW736_22560,266,1.0,1.0,4,4,71.1
pmsf_5231_MSA_trimmed.ufboot.ale.uml_rec,7.06140350877193,0.002059795704428477,4.01281980332037,0.0033343383850581373,5231,CDS,MAG: CPXCG motif-containing cysteine-rich protein,59,5.0,,7,7,66.9
pmsf_5247_MSA_trimmed.ufboot.ale.uml_rec,2.963888888888889,0.021722033980662917,2.324480021484142,0.03726106088396601,5247,CDS,manganese ABC transporter permease,275,5.0,5.0,17,17,53.1
pmsf_5320_MSA_trimmed.ufboot.ale.uml_rec,6.277777777777778,0.001667543125675567,2.2345242697596652,0.004448584043552246,5320,CDS,hypothetical protein,204,5.0,0.0,8,8,67.7
pmsf_5327_MSA_trimmed.ufboot.ale.uml_rec,6.964285714285714,0.00915764426951268,3.5976986258615615,0.013991116861192142,5327,CDS,,61,7.0,,6,6,76.0
pmsf_5331_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5331,CDS,hypothetical protein CME10_14260,92,2.0,3.0,4,4,86.6
pmsf_5333_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,2.509624201949394,0.005282463721559031,5333,CDS,long-chain fatty acid--CoA ligase,512,4.0,6.0,5,5,78.7
pmsf_5334_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5334,CDS,MAG: hydrogenase nickel incorporation protein HypB,288,2.0,3.0,4,4,87.8
pmsf_5337_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9670790273497443,0.006558399333076185,5337,CDS,OFA family MFS transporter,526,0.0,1.0,6,6,87.4
pmsf_5341_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.81218550813227,0.0008375870345267915,5341,CDS,MFS transporter,412,1.0,1.0,7,7,77.3
pmsf_5342_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.10999999997597,0.0023932436151292546,5342,CDS,conserved hypothetical protein,238,1.0,5.0,6,6,81.2
pmsf_5375_MSA_trimmed.ufboot.ale.uml_rec,2.963888888888889,0.021722033980662917,2.603103183820881,0.027880605682907292,5375,CDS,"ketoacyl-ACP synthase III [Metabolism, Fatty Acids|3-Oxoacyl-acyl-carrier-protein synthase III FabH|0.9]",355,3.0,7.0,11,11,57.3
pmsf_5396_MSA_trimmed.ufboot.ale.uml_rec,4.046218487394958,0.006741872857175679,2.328931264738231,0.010182821716269391,5396,CDS,MAG: protein translocase subunit SecD,856,2.0,4.0,11,11,66.2
pmsf_541_MSA_trimmed.ufboot.ale.uml_rec,3.6923076923076925,0.013875787274877451,2.689058757134149,0.01957606424414545,541,CDS,hypothetical protein GVY36_06440,214,3.0,8.0,11,11,54.0
pmsf_5423_MSA_trimmed.ufboot.ale.uml_rec,3.3968253968253967,0.028598157809286595,2.553554514157362,0.03781013542222438,5423,CDS,hydrogenase expression/formation protein HypE,350,4.0,3.0,11,11,60.0
pmsf_5441_MSA_trimmed.ufboot.ale.uml_rec,5.253472222222222,0.00036632356150637644,3.03417661161823,0.0008815799225580833,5441,CDS,"NADH-quinone oxidoreductase subunit C [Respiration, Complex I|NADH:ubiquinone oxidoreductase 27 kD subunit, NuoC|0.5]",206,6.0,3.0,20,20,53.7
pmsf_5451_MSA_trimmed.ufboot.ale.uml_rec,4.046218487394958,0.006741872857175679,2.849586684733668,0.010897198227776447,5451,CDS,"monovalent cation/H+ antiporter subunit D family protein [Respiration, Complex I|NADH:ubiquinone oxidoreductase subunit 5, NuoL/Multisubunit Na+/H+ antiporter|0.7]",491,0.0,6.0,13,13,58.7
pmsf_5513_MSA_trimmed.ufboot.ale.uml_rec,3.7411764705882353,0.015419814429776288,2.7265813763031397,0.014403781156878749,5513,CDS,choline BCCT transporter BetT,667,0.0,2.0,12,12,71.1
pmsf_5543_MSA_trimmed.ufboot.ale.uml_rec,6.96,0.004382746876322516,2.143724754116484,0.010659184527206803,5543,CDS,hypothetical protein C0518_03600,357,,1.0,6,8,64.9
pmsf_5544_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,4.534023369611913,0.00037957402796159477,5544,CDS,hypothetical protein IMCC26134_12920,159,3.0,0.0,7,7,75.1
pmsf_5546_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.10298096131865,0.00246606234132354,5546,CDS,,95,5.0,7.0,6,6,82.8
pmsf_5552_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.112140968554148,0.0024138480116026365,5552,CDS,immunoglobulin domain-containing protein,1112,4.0,0.0,6,6,75.2
pmsf_5553_MSA_trimmed.ufboot.ale.uml_rec,8.518518518518519,0.0005009080366104603,4.222554769284276,0.0007455769385645976,5553,CDS,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,172,5.0,7.0,8,8,71.5
pmsf_5554_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.400684526506695,0.0014488904972264913,5554,CDS,"hypothetical protein DB347_00275 [Other Elements, Arsenate|Arsenate reductase ArsC|0.1]",184,2.0,,7,7,78.5
pmsf_5555_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.8055811406556104,0.0008359083613619595,5555,CDS,hypothetical protein EBS05_21190,418,2.0,1.0,7,7,75.4
pmsf_5558_MSA_trimmed.ufboot.ale.uml_rec,5.294117647058823,0.0020190409888108177,2.2455830384091935,0.004243494187038104,5558,CDS,alkaline phosphatase family protein,453,7.0,3.0,10,10,70.1
pmsf_5559_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9603409879538622,0.006549552465453485,5559,CDS,,73,,,6,6,72.0
pmsf_5562_MSA_trimmed.ufboot.ale.uml_rec,3.7411764705882353,0.015419814429776288,2.267430791935738,0.013667276152258994,5562,CDS,MFS transporter,399,6.0,0.0,12,12,70.8
pmsf_5563_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.3968900021843127,0.0014514455778081063,5563,CDS,hypothetical protein EPN31_00715,247,2.0,3.0,7,7,77.1
pmsf_5566_MSA_trimmed.ufboot.ale.uml_rec,7.151515151515151,0.018899745853261842,3.6383555823223124,0.017707516392160078,5566,CDS,MAG: SDR family oxidoreductase,246,2.0,1.0,5,5,54.2
pmsf_5567_MSA_trimmed.ufboot.ale.uml_rec,2.9761904761904763,0.030854163742026645,2.509158397191898,0.023157587356953762,5567,CDS,magnesium transporter,458,2.0,6.0,16,16,60.7
pmsf_5598_MSA_trimmed.ufboot.ale.uml_rec,4.2375,0.01916858785873121,2.8500000000024195,0.024448533763098544,5598,CDS,ABC transporter ATP-binding protein/permease,600,2.0,6.0,6,6,79.2
pmsf_5607_MSA_trimmed.ufboot.ale.uml_rec,8.547368421052632,0.0010817110004730927,2.604546408066653,0.0028755156692339637,5607,CDS,hypothetical protein EA347_07645,139,0.0,2.0,6,6,88.8
pmsf_5611_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4079879176649994,0.0013896502451943463,5611,CDS,,145,8.0,1.0,7,7,74.7
pmsf_5614_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.9436315446397465,0.006826411052928882,5614,CDS,Na+/H+ antiporter subunit E,193,3.0,7.0,6,6,77.1
pmsf_5618_MSA_trimmed.ufboot.ale.uml_rec,13.0,0.00010603537214321407,2.880167409491935,0.00050753011112896,5618,CDS,MAG: hypothetical protein H3C27_03660,145,7.0,,6,6,73.5
pmsf_5620_MSA_trimmed.ufboot.ale.uml_rec,5.530864197530864,0.002773564679095905,3.363365429653967,0.00528378560658485,5620,CDS,HAD-IIB family hydrolase,693,2.0,3.0,11,11,77.5
pmsf_5622_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.125237892351652,0.002403938560393021,5622,CDS,PAS domain S-box protein,1160,6.0,2.0,6,6,71.6
pmsf_5629_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4115533801168834,0.001420675204067758,5629,CDS,MAG: thioredoxin family protein,163,2.0,4.0,7,7,76.1
pmsf_5635_MSA_trimmed.ufboot.ale.uml_rec,4.089473684210526,0.013857064877581815,2.8401370461240263,0.018118103105954284,5635,CDS,MAG: TetR/AcrR family transcriptional regulator,199,8.0,8.0,8,8,69.9
pmsf_5636_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,3.96303084692087,0.006373228706825835,5636,CDS,,188,8.0,1.0,6,6,77.1
pmsf_5677_MSA_trimmed.ufboot.ale.uml_rec,3.140740740740741,0.03324657383204329,2.077406383621885,0.033638613722661345,5677,CDS,cell division protein FtsA,404,3.0,3.0,11,11,58.0
pmsf_5726_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.803679670089501,0.0008667787494342539,5726,CDS,,278,4.0,2.0,7,7,71.3
pmsf_5727_MSA_trimmed.ufboot.ale.uml_rec,8.775,0.002271739607754233,4.112140968554152,0.002413848011602623,5727,CDS,hypothetical protein,171,,2.0,6,6,71.7
pmsf_5729_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5729,CDS,,315,,4.0,4,4,83.5
pmsf_5731_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5731,CDS,lysophospholipid acyltransferase family protein,256,4.0,,4,4,89.4
pmsf_5735_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.4038157198162398,0.0014661865753004297,5735,CDS,RDD family protein,222,4.0,6.0,7,7,70.9
pmsf_5740_MSA_trimmed.ufboot.ale.uml_rec,7.238095238095238,0.0009463045131298936,3.8585934591524844,0.0014507143940539991,5740,CDS,MAG: hypothetical protein JJU20_00955,399,2.0,5.0,9,9,58.6
pmsf_574_MSA_trimmed.ufboot.ale.uml_rec,4.444444444444445,0.0066743294830548154,2.341829272583102,0.010171758536220954,574,CDS,YjgP/YjgQ family permease,385,2.0,5.0,9,9,75.0
pmsf_5755_MSA_trimmed.ufboot.ale.uml_rec,4.529220779220779,0.0014405289634663305,2.79938194353094,0.0030132975826422537,5755,CDS,adenosylmethionine--8-amino-7-oxononanoate transaminase,464,6.0,5.0,19,19,58.7
pmsf_5760_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,5760,CDS,type II secretion system protein,176,8.0,8.0,4,4,83.8
pmsf_576_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877891,0.004323801402283246,576,CDS,hypothetical protein K9N51_02300,140,,0.0,4,4,85.9
pmsf_5772_MSA_trimmed.ufboot.ale.uml_rec,4.037037037037037,0.009777855145884145,2.0721819517165496,0.013910943328204445,5772,CDS,3'-5' exonuclease,222,5.0,4.0,10,10,63.7
pmsf_5785_MSA_trimmed.ufboot.ale.uml_rec,7.477941176470588,0.00042326887807768795,4.0600168082251065,0.0007049136366121233,5785,CDS,thiamine-phosphate kinase,330,,0.0,10,10,46.9
pmsf_578_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.385088309070393,0.0016003851317194038,578,CDS,MAG: hypothetical protein NVV63_02085,252,3.0,8.0,7,7,75.2
pmsf_5815_MSA_trimmed.ufboot.ale.uml_rec,0.36213991769547327,0.02517046113878166,0.35144301280160684,0.012696406451619499,5815,CDS,MAG: ferredoxin,78,2.0,7.0,52,52,67.6
pmsf_5826_MSA_trimmed.ufboot.ale.uml_rec,9.365079365079366,0.004645513009670962,4.136904761877889,0.0043238014022832115,5826,CDS,"PmoA family protein [Carbon Cycle, Methane Oxidation|Methane/ammonia monooxygenase subunit PmoA/AmoA|0.5] [Nitrogen Cycle, Nitrification|Methane/ammonia monooxygenase subunit PmoA/AmoA|0.5]",315,8.0,2.0,4,4,84.5
pmsf_584_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.7846378818470634,0.0008385551243871877,584,CDS,MAG: porin family protein,203,1.0,2.0,7,7,81.7
pmsf_585_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,2.352866838094595,0.0016899735020394324,585,CDS,peptide chain release factor-like protein,133,1.0,4.0,7,7,80.9
pmsf_588_MSA_trimmed.ufboot.ale.uml_rec,10.311111111111112,0.00024335268279704884,4.581196581172712,0.0003412682080905345,588,CDS,"MAG: Flp pilus assembly complex ATPase component TadA [Motility, Type IV Pili|Type IV-A pilus assembly ATPase PilB, Type II general secretory pathway ATPase GspE/PulE] [Transport, Protein Secretion, Type II|Type II secretion membrane-associated protein GspE/PulE]",429,0.0,5.0,7,7,81.5
pmsf_5903_MSA_trimmed.ufboot.ale.uml_rec,3.6923076923076925,0.013875787274877451,2.0395708047783248,0.016943616321545046,5903,CDS,hypothetical protein EA425_13025,271,7.0,2.0,9,9,49.4
pmsf_5904_MSA_trimmed.ufboot.ale.uml_rec,4.933333333333334,0.004393460861951535,3.406004130565807,0.0040964801045403456,5904,CDS,thioredoxin family protein,204,1.0,1.0,10,10,72.6
